Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68
20101027,58.68,55.15,55.8,54.94,100,179.3,24.76,44.51,35.92,54.34,22.5,27.59,22.87,9.76,24.22,16.08,72.4,63.29,112.2,62.4,36.67,44.15,28.72,54.13,129.52,80.57,35.14,68.87,51.96,22.19,147.83,52.78,37.97,62.2,32.23,37.39,68.8,48.97,27.4,75.64,27.13,25.57,24.08,114.54,33.1,41.99,53.18,63.68,67.35,57.87,35.42,34.57,56.42,39.28,46.34,51.73,52.44,74.97,33.32,57.69,14.25,31.12,23.74,27.25,30.09,34.15,54.52
20101028,58.74,55,55.8,53.88,102.05,182.65,24.33,44.8,35.53,54.78,22.75,27.72,23.15,9.79,24.52,16.28,72.83,64,111.25,62.8,37.09,44.18,28.67,55.81,131.24,80.62,35.21,68.44,51.62,22.13,147.63,52.67,37.75,62.4,32.25,37.09,69.4,49.25,27.35,76.08,27.23,25.61,24.04,114.56,33.56,42.05,52.26,64.36,68.34,57,35.39,34.22,56.07,39.19,46.97,51.39,52.2,74.63,33.34,57.56,14.25,31.05,23.74,27.35,30.27,34.31,54.65
20101029,58.96,54.8,55.03,53.93,101.75,184.65,24.13,44.93,35.32,54.76,22.76,28.04,23.16,9.75,24.47,16.34,73.2,64.26,110.9,62.95,37.09,44.04,28.86,56.75,132.62,80.66,35.37,68.66,51.66,22.11,147.98,52.9,38.13,61.7,32.06,37.37,68.96,49.06,27.33,76.2,27.36,25.22,24.01,114.65,33.31,42.07,52.63,64.12,67.83,57.42,35.17,34.39,55.94,39.83,46.89,51.4,52.4,74.51,33.62,57.6,14.23,31.1,23.78,27.45,30.14,34.3,55.25
20101101,58.96,54.85,55.88,55.41,99.4,190.55,23.31,45.44,34.53,54.55,22.93,28.15,23.03,9.65,24.3,16.41,74.19,64.63,111,62.95,36.66,44.5,28.3,56.68,131.92,80.5,35.51,68.18,52.06,22,147.94,52.83,38.1,61.8,32.07,36.64,69.8,49,27.32,76.16,27.42,25.13,24.01,114.69,34,42.1,51.62,64.92,69.21,56.25,35.81,33.93,55.98,40.01,46.58,51.87,52.88,74.36,33.6,57.67,14.23,31.1,23.8,27.33,30.14,34.23,55.61
20101102,60.36,53.45,55.55,56.59,97.15,198.15,22.4,46.02,33.65,55.49,23.47,28.34,23.5,9.72,24.87,16.6,75.39,65.87,112.2,62.2,37.62,45.08,27.52,57.12,132.49,80.94,35.95,69.63,52.37,21.95,149.54,54,39.19,60.05,32.56,38.29,67.08,48.16,26.88,75.56,27.54,24.71,23.42,115.63,31.9,42.76,54.84,62.2,65.01,59.74,36.27,35.29,56.4,40.64,47.64,52.25,51.44,73.52,33.96,58.32,14.27,31.41,24.04,27.5,30.44,34.63,56.31
20101103,61.13,52.85,56.93,56.41,97.4,200.95,22.03,46.31,33.2,55.89,23.68,28.4,23.63,9.75,25.04,16.72,75.54,67.19,114.9,60.8,37.67,46.06,26.33,56.68,131.57,81.23,35.95,69.91,52.31,22.37,150.02,54.33,39.42,59.65,32.71,38.49,66.56,47.76,26.67,74.36,27.89,24.86,23.11,116.11,31.51,43.14,55.46,61.68,64.14,60.5,36.74,35.61,57.44,40.36,47.88,52.25,48.28,70.83,33.86,58.45,14.41,31.46,24.18,27.59,30.46,34.81,56.14
20101104,64.41,49.9,56.93,60.54,90.15,214.55,20.56,47.39,31.76,57.21,24.53,29.05,24.11,9.98,25.65,17.24,77.74,68.53,125.4,55.25,38.58,46.95,25.37,59.44,136.03,82.42,37.29,71.72,53.75,23.14,152.84,56.35,41.8,56.1,33.35,40.5,63.16,45.03,25.64,69.6,28.64,23.16,21.8,118.42,29.12,44.78,59.61,58.56,59.34,65,37.49,37.39,60.94,43.03,49.21,53.53,45.04,68.22,35.01,60.36,14.9,32.15,24.55,27.94,30.61,35.37,58.72
20101105,65.32,49.2,56.93,62.31,87.6,213.8,20.62,47.3,31.8,56.95,24.56,29.13,23.9,10.07,25.31,17.15,77.32,68.52,132.4,52.1,37.92,46.9,25.38,59.54,136.38,82.32,37.45,72.13,54.32,23.71,153.91,57.13,42.4,55.15,33.39,40.95,62.44,44.86,25.43,67,29.09,22.83,21.53,118.88,28.63,45.14,60.69,57.88,58.26,66.08,37.65,37.82,63.29,43.75,48.55,54.14,44.56,68.58,35.14,60.67,15.25,32.35,24.53,27.79,30.42,35.55,59.96
20101108,65.03,49.45,58.92,61.3,88.75,211.65,20.82,47.1,32.06,56.59,24.31,29.27,23.73,10.07,25.09,16.99,76.98,68.59,129.5,53.15,37.55,47,25.27,61.22,137.78,82.04,37.76,72.07,54.04,23.57,153.87,57.05,42.31,55.3,33.2,40.89,62.48,45.2,25.52,67.88,29.07,22.53,21.66,118.65,28.66,44.99,60.55,57.92,58.47,65.93,37.53,37.76,62.42,44.34,48.13,53.83,45.16,69.12,35.23,60.86,15.13,32.21,24.55,27.74,30.34,35.49,61.15
20101109,63.51,50.55,58.84,54.07,99.4,204.05,21.64,46.49,32.84,56,23.75,28.97,23.46,10,24.79,16.81,75.29,67.39,122.45,56.1,37.09,45.98,26.31,59.12,135.59,81.79,37.47,71.09,51.97,23.15,152.19,55.82,40.99,56.95,32.98,39.98,63.96,45.86,25.91,70.52,28.79,23.38,22.14,117.77,29.84,44.3,58.19,59.56,60.6,63.32,37.05,36.76,60.03,42.54,47.64,51.52,45.39,69.84,34.59,60.74,14.84,31.91,24.48,27.59,30.21,35.16,59.03
20101110,64.36,49.85,58.84,55.97,95.75,208.35,21.19,46.84,32.43,56.17,23.86,29.18,23.41,10.12,24.8,16.88,75.04,68.25,126.45,54.05,37,46.31,25.92,60.78,137.24,81.04,38.01,71.9,52.63,23.54,153.51,56.76,41.78,55.9,33.03,40.83,62.6,45.77,25.68,68.8,28.8,22.97,21.89,118.26,28.84,44.66,60.02,58.16,58.65,65.35,38.04,37.53,61.37,43.37,47.71,52.2,44.6,69.69,34.77,61.54,15.01,31.9,24.5,27.5,30.2,35.48,60.37
20101111,63.84,50.3,58.69,54.56,98.15,201.6,21.78,46.37,33.03,55.67,23.57,29.08,23.15,10.06,24.34,16.87,74.12,68.27,123.45,55.4,36.41,46.52,25.75,61.23,137.66,80.68,38.36,71.61,52.18,23.4,153.14,56.54,41.71,55.9,33.06,40.45,63.08,46.58,25.89,69.96,28.46,22.43,22.11,117.8,29.16,44.31,59.32,58.64,59.28,64.69,37.84,37.24,60.31,44.35,47.06,51.76,45.43,70.57,35.14,62.24,14.86,31.71,24.12,27.53,30.29,35.43,61.44
20101112,61.36,52.25,59.58,52.92,101.1,187.1,23.37,45.22,34.63,55.19,23.08,28.51,23.1,9.98,24.08,16.76,72.91,67.04,117.65,58.1,36.19,45.09,27.29,59.52,133.69,80.35,37.65,70.39,51.66,22.87,150.71,54.83,39.93,58.35,32.75,39.25,64.96,47.7,26.5,72.2,28.45,23.58,22.91,116.36,30.6,43.25,56.4,60.6,62.34,61.45,36.47,36.03,58.47,42.11,46.86,51.25,47.6,72.71,34.33,61.3,14.61,31.33,23.77,27.39,29.9,35.05,59.2
20101115,61.12,52.35,59.56,51.45,104.2,187.25,23.4,45.2,34.68,55.15,23.1,28.49,23.13,9.98,24.05,16.7,73.07,67.13,118.4,57.55,36.24,44.49,27.97,58.92,132.42,80.18,37.41,70.4,51.06,23.02,151.08,55.14,39.88,58.4,32.47,39.28,65.04,47.56,26.57,71.84,28.25,23.95,23.01,116.19,30.58,43.12,56.38,60.64,62.25,61.51,36.5,36.02,58.71,41.46,46.79,50.73,47.24,72,34.05,60.98,14.68,31.43,23.7,27.4,29.91,34.98,58.84
20101116,58.25,54.9,57.51,46.16,114.7,172.3,25.24,43.98,36.48,53.8,22.61,27.77,22.6,9.8,23.33,16.17,70.96,65.17,112.5,60.5,35.24,43.18,29.53,57.11,130.97,79.19,36.54,69,49.35,22.63,148.48,53.17,37.86,61.4,32.33,37.81,67.36,49.71,27.39,74.48,27.93,25.08,24.07,114.32,32.27,41.76,53.08,62.84,65.76,57.95,35.45,34.6,56.59,39.43,45.39,48.88,49.34,73.86,33.29,59.81,14.43,30.91,23.26,27.08,29.46,34.49,56.83
20101117,58.5,54.65,58.26,47.26,111.8,174.4,24.88,44.21,36.14,54.11,22.61,27.84,22.74,9.95,23.5,16.25,71.24,66.05,110.9,61.3,35.48,43.23,29.54,57.49,130.38,79.63,36.68,69.19,49.81,22.24,149.35,53.79,38.28,60.8,32.46,37.84,67.32,49.75,27.38,75.08,28.03,25.01,24.04,114.38,32.03,41.77,53.57,62.56,65.28,58.4,34.73,34.85,56.04,39.63,45.71,49.28,48.08,73.01,33.28,60.06,14.33,30.93,23.27,27.09,29.51,34.8,57.11
20101118,61.08,52.3,58.26,48.52,108.8,186.75,23.07,45.29,34.39,55.52,23.11,28.36,23.44,10.21,24.15,16.64,73.36,66.95,115.05,59.05,36.55,44.17,28.3,58.48,132.09,80.76,37.48,70.57,50.18,22.4,151.49,55.26,39.9,58.15,32.76,39.13,64.96,47.57,26.56,73.28,28.48,23.84,22.98,116.12,30.17,43.07,56.64,60.16,61.56,61.75,35.5,36.17,57.44,41.41,46.93,49.75,45.33,70.83,33.93,61.42,14.53,31.58,23.67,27.47,29.94,35.11,58.7
20101119,61.6,51.75,55.53,49.36,107.05,187,22.99,45.32,34.34,55.52,22.91,28.67,23.6,10.22,24.34,16.55,73.42,67.16,115.05,58.9,36.73,43.73,28.81,58.73,132.2,80.73,37.86,70.81,50.43,22.4,151.97,55.62,40.47,57.15,33.04,39.37,64.52,47.28,26.41,73.24,28.77,23.28,22.81,116.45,29.87,43.28,57.17,59.68,60.9,62.34,35.22,36.39,57.47,42.46,47.07,50.03,44.45,70.44,34.21,61.95,14.53,31.68,23.74,27.49,29.97,35.28,60.25
20101122,61.6,51.85,55.53,49.59,106.3,185.5,23.25,45.18,34.54,54.9,22.88,28.67,23.47,10.19,23.97,16.34,72.47,66.61,111.25,60.95,35.96,43.55,29.02,59.48,133.48,80.1,37.84,71.16,50.54,22.01,153.22,56.45,41,56.55,33.29,39.79,63.84,47.53,26.49,74.88,29.17,23.19,22.86,116.35,29.42,43.22,57.98,59.12,59.91,63.33,35.05,36.78,56.15,42.59,46.3,50.17,42.92,69.7,34.3,61.75,14.31,31.61,23.88,27.49,29.98,35.45,60.95
20101123,58.89,53.95,55.53,48.46,108.75,168.85,25.42,43.71,36.7,53.18,22,28.17,22.57,9.99,22.95,15.83,70.28,64.25,106.4,63.7,34.39,42.54,30.33,59.07,134.41,78.88,37.12,70.47,50.16,21.62,151.42,55.19,39.39,58.7,32.92,39.22,64.84,49.3,27.25,77.08,28.97,24.08,23.85,114.61,30.25,41.96,56.4,60.2,61.68,61.43,34.95,36.06,54.46,40.93,44.59,49.75,44.87,71.09,33.62,60.51,14.08,31.16,23.52,27.15,29.53,34.91,59.79
20101124,61.67,51.45,55.88,51.38,102.2,179.2,23.67,44.75,35.04,54.06,22.61,28.74,22.94,10.17,23.08,16.06,72.1,65.43,111.1,60.6,34.58,43.27,29.36,59.12,134.18,79.41,37.77,72.09,51.19,21.87,154.51,57.44,41.62,55.4,33.57,40.97,61.8,47.37,26.41,74.68,29.63,23.15,22.78,116.36,28.22,43.2,60.1,57.52,57.51,65.68,36.08,37.69,56.14,42.52,45.22,50.77,43.16,70.04,34.29,61.63,14.3,31.89,23.92,27.37,29.82,35.65,60.63
20101126,59.75,53.1,55.76,50.92,103.05,168.55,25.41,43.61,36.55,53.12,21.94,28.5,22.78,10,22.74,15.88,70.97,64.32,107.35,62.7,33.87,42.27,30.54,58.06,133.11,79.09,37.26,71.58,51.03,21.67,153.41,56.83,40.98,56.2,33.39,40.61,62.4,48.48,26.99,76.36,29.44,23.68,23.48,114.96,28.66,42.26,58.95,58.28,58.5,64.39,35.97,37.16,54.83,41.54,44.29,50.66,45.76,71.78,33.69,60.87,14.09,31.62,23.68,27.18,29.55,35.35,59.65
20101129,60.08,52.8,56.59,50.89,102.75,170.6,24.85,43.96,36.18,52.63,22.21,28.56,22.27,10.05,22.15,15.61,71.48,64.4,109.35,61.65,33.02,42.91,29.71,58.32,133.51,79.32,37.47,71.69,51,21.93,153.32,56.63,40.64,56.65,33.34,40.48,62.72,48.85,26.88,75.44,29.39,23.46,23.35,115.32,28.74,42.46,59.25,58.16,58.38,64.38,36.78,37.28,55.57,41.86,43.65,50.63,46.1,71.87,33.99,61.29,14.21,31.61,23.62,27.13,29.52,35.27,60.13
20101130,58.95,53.7,57.04,50.07,104.65,166.65,25.45,43.59,36.81,52.01,21.81,28.45,21.86,10,21.64,15.45,71.01,63.25,107,62.8,32.15,42.41,30.45,58.95,135.42,79.51,37.4,71.11,50.79,21.78,152.44,55.94,40.04,57.55,33.39,39.87,63.4,49.44,27.17,76.52,29.01,23.56,23.84,114.65,29.36,41.9,57.93,59.04,59.7,63.22,36.04,36.66,54.75,41.75,42.9,50.39,49.29,74.56,34.01,61.07,14.13,31.53,23.38,27,29.24,35.19,60.36
20101201,62.69,50.25,57.5,51.15,102.4,180.4,23.27,44.87,34.69,53.55,22.46,29.16,22.73,10.21,22.36,15.88,72.72,64.73,113.1,59.25,33.59,43.52,28.85,59.73,135.38,80.33,38.5,72.74,51.2,22.28,155.7,58.25,42.55,53.9,33.96,41.6,60.76,46.19,26.02,73.56,29.83,22.28,22.21,117.17,27.38,43.73,61.68,56.44,55.8,67.32,37.2,38.32,56.96,44.01,44.49,50.7,46.95,72.57,34.97,62.93,14.42,32.37,23.89,27.46,29.82,35.96,62.31
20101202,65.14,48.35,57.5,53.29,98.2,190.55,21.92,45.78,33.32,54.61,23.03,29.56,23.2,10.31,22.96,16.18,73.59,67.38,121.25,55.05,34.57,44.13,28.04,60.63,135.2,80.38,39.2,73.49,51.94,23.17,157.73,59.76,44.35,51.65,34.29,42.41,59.56,44.86,25.36,69.88,30.4,21.57,21.36,118.72,26.54,44.88,63.59,55.2,54.06,69.26,37.77,39.1,59.72,45.4,45.62,51.53,43.31,70.13,35.52,63.89,14.8,32.89,24.18,27.48,30.06,36.44,63.71
20101203,65.74,47.9,59.09,53.33,97.9,192.85,21.65,45.95,33.07,55.16,23.34,29.62,23.57,10.37,23.37,16.37,74.31,68.4,122.2,54.5,35.03,43.49,28.85,62.16,138.07,80.53,39.56,74.03,52.02,23.41,158.69,60.49,45.07,50.65,34.21,43,58.68,44.63,25.2,69.4,30.61,21.07,21.2,119.05,25.94,45.1,64.89,54.36,52.89,70.83,38.31,39.64,60.09,46.35,46.2,51.52,41.3,68.63,35.83,64.18,14.85,32.96,24.24,27.49,30.06,36.46,64.85
20101206,65.56,48,60.34,53.52,97.5,192.2,21.73,45.87,33.14,54.9,23.19,29.68,23.4,10.42,23.09,16.39,73.85,68.79,121.75,54.75,34.56,42.91,29.55,63.25,139.11,80.48,39.84,74.5,52.05,23.3,158.76,60.54,45.09,50.65,34.23,43.53,58,44.83,25.27,69.52,30.57,20.92,21.24,118.92,25.48,45,66.09,53.8,51.87,72.1,38.22,40.13,60.03,46.74,45.77,51.63,40.55,68.02,35.89,64.4,14.83,32.94,24.24,27.42,29.86,36.5,65.85
20101207,65.65,48,60.96,54.04,96.6,189.45,22.06,45.65,33.45,54.93,23.23,29.53,23.41,10.29,23.3,16.48,73.06,67.68,121.2,54.9,34.81,43.06,29.39,61.83,136.5,80.94,39.59,74.94,52.23,23.31,158.94,60.65,45.05,50.7,34.29,44.12,57.04,44.84,25.23,69.52,30.62,21,21.22,118.99,25.06,45.07,67.29,53.12,51,73.3,37.8,40.61,59.98,46.56,45.99,51.75,40.15,67.5,35.94,64.15,14.85,33.03,24.27,27.58,29.88,36.52,64.74
20101208,66.19,47.55,60.96,51.58,100.9,185.8,22.48,45.35,33.95,55.1,23.07,29.33,23.36,10.32,23.56,16.56,72.06,67.87,126.65,52.45,35.1,42.37,30.27,60.65,134.79,80.65,39.2,74.89,51.4,23.96,158.75,60.5,45.13,50.75,34.31,44.03,57.36,44.59,25.06,67.56,30.93,21.41,21.01,119.44,25.09,45.43,67.25,53.16,51.03,73.26,37.96,40.59,61.57,45.66,46.33,50.94,39.05,66.77,35.55,63.84,15.1,32.91,24.48,27.69,29.91,36.42,63.27
20101209,66.91,47,60.69,50.04,104.15,183.6,22.67,45.19,34.09,55.25,23.3,29.39,23.28,10.34,23.65,16.58,71.12,68.24,130.55,50.9,35.38,42.43,30.2,60.88,135.37,80.46,39.37,75.15,50.81,24.57,159.25,60.85,45.51,50.25,34.38,44.34,57.12,44.65,24.84,66.12,30.96,21.19,20.74,119.92,24.81,45.75,67.9,52.8,50.49,74.08,37.94,40.85,62.94,46,46.36,50.46,38.54,65.94,35.75,63.99,15.29,33.01,24.5,27.77,29.96,36.47,64.43
20101210,68.1,46.2,60.23,51.32,101.1,185.75,22.4,45.4,33.83,55.38,23.49,29.62,23.39,10.31,23.66,16.68,71.79,68.43,134.05,49.5,35.37,42.5,30.12,61.11,135.41,80.5,39.58,76.11,51.37,24.83,160.96,62.21,46.48,49.15,34.37,45.22,55.68,44.23,24.55,64.92,30.82,20.83,20.37,120.64,23.92,46.32,70.37,51.52,48.63,76.74,37.66,41.89,64.14,46.85,46.59,50.81,38.13,64.67,36.07,64.26,15.43,33.32,24.62,27.82,30.26,36.6,65.05
20101213,68.18,46.15,60.79,51.55,100.65,189.7,21.94,45.7,33.37,56,23.79,29.77,23.74,10.45,24.09,16.81,73,68.7,133.95,49.45,35.86,42.94,29.46,61.67,136.05,80.05,39.96,75.71,51.51,24.72,160.46,61.87,46.19,49.4,34.24,44.87,56.08,43.91,24.52,64.84,30.54,20.72,20.33,120.72,24.23,46.34,69.25,52.08,49.38,75.59,37.89,41.44,64.09,47.17,47.11,50.9,38.69,64.5,36.27,64.82,15.42,33.34,24.57,27.82,30.31,36.42,65.46
20101214,68.35,46.05,60.41,49.86,104,190.5,21.88,45.77,33.3,56.09,23.91,29.75,23.73,10.49,24.06,16.79,73.07,68.88,130.8,50.65,35.85,42.85,29.58,61.58,136.18,80.49,39.83,75.67,50.95,24.33,160.35,61.73,45.09,49.45,34.17,44.73,56.12,43.35,24.47,65.92,30.55,20.72,20.28,120.83,24.28,46.43,69.26,52.04,49.44,75.55,37.9,41.43,63.1,47.12,47.1,50.37,38.9,64.66,36.24,64.51,15.28,33.5,24.61,27.96,30.63,36.41,65.41
20101215,67.42,46.6,60.9,48.4,107.2,181.75,22.89,45.01,34.34,55.32,23.43,29.69,23.31,10.42,23.6,16.51,71.47,68.29,127.4,51.9,35.1,41.83,30.98,60.44,134.7,80.14,39.47,75.43,50.35,24.06,159.71,61.22,44.42,50.3,34.16,44.55,56.52,43.5,24.7,66.96,30.29,21.03,20.56,120.26,24.56,46.03,68.5,52.36,49.92,74.59,37.99,41.13,62.11,46.42,46.29,49.86,39.79,65.08,36.04,64.15,15.15,33.36,24.51,27.99,30.53,36.29,64.55
20101216,68.57,45.8,60.92,48.62,106.3,183.55,22.71,45.14,34.18,55.64,23.7,29.58,23.43,10.48,23.82,16.61,71.47,68.75,127.1,52.05,35.36,41.67,31.2,59.62,133.81,80.47,39.59,76.14,50.49,24.11,161.32,62.47,45.54,49,34.51,45.43,55.32,43.07,24.42,67.2,30.48,20.73,20.21,120.98,23.82,46.51,70.39,51.4,48.54,76.9,37.77,41.9,61.93,47.06,46.66,49.95,39.01,64.67,36.39,64.52,15.17,33.74,24.55,28.25,30.75,36.56,65.24
20101217,69.02,45.5,61.13,49.82,103.65,183.95,22.62,45.21,34.04,55.32,23.58,29.5,23.3,10.45,23.61,16.52,71.85,68.59,128.15,51.55,35.01,41.66,31.19,59.89,134.2,80.6,39.62,76.38,50.91,24.44,161.7,62.72,46.12,48.35,34.43,45.9,54.76,43.12,24.36,66.72,30.61,20.44,20.13,121.11,23.62,46.64,70.95,51.12,48.09,77.52,37.81,42.14,62.3,47.67,46.18,50.39,38.32,64.26,36.68,64.54,15.26,33.64,24.6,28.3,30.8,36.62,66.08
20101220,69.38,45.25,61.2,51.74,99.75,181.7,22.95,45,34.37,55.45,23.58,29.35,23.29,10.46,23.6,16.52,71.09,68.86,129.35,51.1,34.99,41.62,31.25,60.02,135.11,80.76,39.93,76.69,51.53,24.56,161.83,62.86,46.61,47.9,34.49,46.19,54.4,43.31,24.24,66.28,30.34,20.22,20,121.41,23.32,46.83,71.91,50.64,47.43,78.53,38.05,42.5,62.66,48.2,46.28,51.03,37.47,63.85,36.8,64.97,15.26,33.63,24.62,28.27,30.79,36.84,66.38
20101221,70.77,44.35,60.98,53.41,96.55,189.3,21.94,45.67,33.38,55.93,23.85,29.66,23.4,10.53,23.78,16.64,72.34,70,134.75,48.95,35.28,42.51,29.96,60,135.32,80.95,40.33,77.56,52.13,25.05,163.11,63.83,47.78,46.65,34.6,47.11,53.4,42.68,23.96,64.32,30.61,19.69,19.63,122.2,22.58,47.42,74.31,49.52,45.87,81.06,38.29,43.45,64.63,49.39,46.8,51.6,36.82,63.61,37.18,65.64,15.54,33.91,24.77,28.2,30.71,37,67.68
20101222,71.4,43.95,60.75,54.4,94.6,191.65,21.71,45.83,33.13,56.04,24,29.78,23.37,10.57,23.78,16.7,73.09,70.09,139.2,47.35,35.26,42.39,30.03,59.29,135.05,81.2,40.46,77.54,52.51,25.63,163.55,64.14,47.93,46.4,34.73,47.2,53.16,42.36,23.78,62.88,30.47,19.74,19.42,122.59,22.54,47.73,74.2,49.52,45.9,81,38.64,43.4,66.01,49.3,46.82,52.02,36.62,63.72,37.16,65.87,15.72,33.99,24.74,28.33,30.8,37.05,67.29
20101223,71.1,44.05,62.11,53.71,95.75,190.8,21.8,45.78,33.19,56.01,24.11,29.94,23.37,10.56,23.7,16.72,73,70.71,136.85,48.1,35.05,41.84,30.76,59.74,134.66,81.29,40.55,77.44,52.34,25.26,163.27,63.92,47.58,46.7,34.7,47.08,53.4,42.2,23.85,63.68,30.46,19.58,19.51,122.41,22.62,47.62,74,49.64,46.05,80.71,38.98,43.33,65.16,49.68,46.81,51.77,37.8,64.67,37.26,66.06,15.6,33.92,24.73,28.34,30.78,36.89,67.35
20101227,71.16,44.05,62.31,55.6,92.35,188.35,21.96,45.63,33.4,55.89,24.08,29.9,23.18,10.59,23.54,16.62,72.54,70.53,140.2,46.95,34.95,41.79,30.93,59.39,135.02,81.36,40.35,77.68,52.78,25.53,163.32,63.99,47.7,46.65,34.68,47.45,53,42.4,23.83,62.52,30.57,19.69,19.47,122.46,22.41,47.68,74.55,49.36,45.69,81.45,38.71,43.56,66.31,49.53,46.52,52.45,38.46,65.45,37.32,65.82,15.74,33.98,24.78,28.2,30.72,36.78,66.91
20101228,71.34,44,62.82,56.11,91.2,189.3,21.92,45.67,33.38,55.94,24.15,30.11,23.1,10.67,23.43,16.6,72.62,71.11,140.3,46.85,34.7,41.43,31.41,60.94,137.22,81.42,40.65,77.46,53,25.66,162.97,63.73,47.53,46.85,34.7,47.24,53.32,42.19,23.78,62.32,30.4,19.58,19.43,122.64,22.6,47.77,74,49.6,46.05,80.82,38.91,43.31,66.42,49.75,46.43,52.67,38.93,65.4,37.4,66.07,15.74,33.96,24.75,28.28,30.74,36.7,67.33
20101229,71.67,43.8,62.15,56.8,90.45,196.15,21.06,46.26,32.51,56.44,24.34,30.39,23.3,10.77,23.7,16.74,74.42,71.79,139.85,47.1,35.11,42.02,30.54,61.16,137.71,81.72,41.03,77.63,53.25,25.57,163.61,64.16,47.94,46.4,34.78,47.29,53.16,42.02,23.74,62.56,30.53,19.32,19.38,122.73,22.48,47.84,74.35,49.44,45.75,81.08,38.82,43.49,66.25,50.38,46.89,52.78,38.4,65.48,37.56,66.74,15.71,33.99,24.8,28.29,30.75,36.82,67.9
20101230,71.41,43.9,62.81,57.24,89.75,199.4,20.76,46.5,32.16,56.16,24.33,30.37,23.1,10.68,23.63,16.67,75.48,72.3,138.65,47.35,34.93,41.91,30.65,60.73,137.03,81.82,41.07,77.48,53.32,25.49,163.56,64.22,47.81,46.4,34.82,47.31,53,42.22,23.81,62.88,30.56,19.28,19.45,122.53,22.55,47.72,74.08,49.52,45.87,80.91,38.12,43.36,65.86,50.51,46.66,52.93,37.92,65.46,37.56,66.8,15.66,33.92,24.74,28.24,30.64,36.75,68.44
20101231,71.5,43.85,62.71,56.82,90.05,204.2,20.29,46.83,31.71,56.51,24.35,30.44,23.27,10.72,23.78,16.84,75.9,72.76,139.2,47.25,35.2,42.33,30.08,61.32,138.72,81.98,41.16,76.96,53.25,25.47,162.58,63.68,47.61,46.8,34.69,46.35,54.36,42.09,23.76,62.68,30.49,19.24,19.41,122.56,23.03,47.78,72.43,50.24,46.83,79.16,39,42.68,66.13,50.6,47.18,52.82,37.61,65.76,37.53,66.9,15.68,33.96,24.71,28.25,30.63,36.67,68.21
20110103,73.53,42.65,61.71,59.89,85.4,209.8,19.73,47.29,31.11,56.99,24.5,30.69,23.52,10.82,24.05,16.79,76.62,72.9,147.2,44.5,35.52,42.97,29.2,60.62,138,82.05,41.39,78.32,54.12,26.06,164.6,65.04,49.13,45.05,34.98,47.97,52.36,41.18,23.3,60.32,30.65,18.86,18.85,123.86,21.82,48.7,76.21,48.48,44.37,83.38,39.05,44.23,68.58,51.56,47.45,53.85,36.49,64.89,37.84,67.41,16.03,34.21,24.99,28.29,30.92,37.11,69.55
20110104,73.17,42.8,62.45,56.55,90.3,211.85,19.47,47.51,30.81,56.81,23.84,30.36,23.47,10.83,24.06,16.97,76.97,72.23,145.8,44.85,35.46,43.52,28.4,58.87,134.75,82.46,40.95,77.14,53.11,25.98,162.95,63.69,48.03,46.2,34.76,46.28,54.16,40.93,23.34,60.68,30.67,19.11,18.87,123.79,22.73,48.63,73.02,49.88,46.29,79.68,38.08,42.93,68.23,50.87,47.33,52.77,36.33,64.76,37.58,66.82,16.01,34.17,25.09,28.21,31.02,36.9,69.04
20110105,74.3,42.1,63.29,57.31,88.7,209.9,19.63,47.39,31.01,56.56,23.67,30.42,23.11,10.75,23.85,16.93,76.05,71.51,150.6,43.5,35.11,43.56,28.34,58.07,134.37,82.69,40.99,78.06,53.34,26.37,164,64.45,48.8,45.4,34.74,47.05,53.28,40.58,23.1,59.32,30.61,18.99,18.58,124.45,22,49.14,75.43,48.76,44.76,82.32,38.52,43.9,69.67,51.14,46.93,52.97,35.83,63.79,37.67,67.09,16.2,34.35,25.24,28.22,31.09,37.21,69.51
20110106,73.92,42.25,61.86,55.6,91.35,203.75,20.21,46.88,31.61,55.89,23.42,30.27,22.89,10.75,23.5,16.78,75.28,70.06,148.55,43.95,34.52,43.21,28.74,56.59,133.83,82.8,40.45,77.69,53.04,26.04,163.57,64.16,48.47,45.6,34.22,46.62,53.72,40.79,23.19,59.92,30.85,19.3,18.69,124.2,22.27,48.96,74.38,49.16,45.33,81.28,37.68,43.54,68.96,50.33,46.35,52.45,35.93,63.71,37.47,66.44,16.09,34.28,25.39,28.12,31.22,36.98,68.63
