Date,CL_2007F,CL_2007G,CL_2007H,CL_2007J,CL_2007K,CL_2007M,CL_2007N,CL_2007Q,CL_2007U,CL_2007V,CL_2007X,CL_2007Z,CL_2008F,CL_2008G,CL_2008H,CL_2008J,CL_2008K,CL_2008M,CL_2008N,CL_2008Q,CL_2008U,CL_2008V,CL_2008X,CL_2008Z,CL_2009F,CL_2009G,CL_2009H,CL_2009J,CL_2009K,CL_2009M,CL_2009N,CL_2009Q,CL_2009U,CL_2009V,CL_2009X,CL_2009Z,CL_2010F,CL_2010G,CL_2010H,CL_2010J,CL_2010K,CL_2010M,CL_2010N,CL_2010Q,CL_2010U,CL_2010V,CL_2010X,CL_2010Z,CL_2011F,CL_2011G,CL_2011H,CL_2011J,CL_2011K,CL_2011M,CL_2011N,CL_2011Q,CL_2011U,CL_2011V,CL_2011X,CL_2011Z,CL_2012F,CL_2012G,CL_2012H,CL_2012J,CL_2012K,CL_2012M,CL_2012N,CL_2012Q,CL_2012U,CL_2012V,CL_2012X,CL_2012Z,CL_2013F,CL_2013G,CL_2013H,CL_2013J,CL_2013K,CL_2013M,CL_2013N,CL_2013Q,CL_2013U,CL_2013V,CL_2013X,CL_2013Z,CL_2014F,CL_2014G,CL_2014H,CL_2014J,CL_2014K
20110729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.7,96.13,96.6,97.08,97.52,97.94,98.34,98.72,99.09,99.46,99.82,100.1,100.36,100.61,100.89,101.18,101.31,101.41,101.51,101.6,101.68,101.75,101.77,101.82,101.87,101.99,102.15,102.31,102.25,102.19,102.13,102.08,102.06
20110801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.89,95.33,95.8,96.27,96.71,97.15,97.58,98,98.41,98.8,99.17,99.44,99.68,99.92,100.18,100.46,100.59,100.7,100.81,100.92,101.01,101.09,101.14,101.2,101.26,101.4,101.58,101.76,101.71,101.67,101.63,101.6,101.59
20110802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.79,94.2,94.64,95.08,95.51,95.96,96.41,96.85,97.27,97.67,98.04,98.32,98.57,98.81,99.07,99.35,99.47,99.58,99.68,99.78,99.86,99.94,99.97,100.01,100.07,100.19,100.36,100.53,100.47,100.44,100.41,100.39,100.4
20110803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.93,92.33,92.78,93.24,93.67,94.11,94.56,95,95.43,95.84,96.22,96.51,96.77,97.01,97.25,97.5,97.61,97.71,97.81,97.9,97.98,98.05,98.07,98.09,98.14,98.24,98.39,98.55,98.47,98.42,98.38,98.35,98.34
20110804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.63,87.04,87.49,87.96,88.43,88.9,89.38,89.85,90.32,90.77,91.19,91.52,91.82,92.1,92.38,92.67,92.82,92.97,93.13,93.28,93.41,93.53,93.6,93.66,93.75,93.89,94.08,94.28,94.23,94.21,94.2,94.2,94.22
20110805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.88,87.3,87.8,88.29,88.78,89.26,89.75,90.24,90.72,91.17,91.62,91.98,92.32,92.63,92.95,93.27,93.46,93.64,93.84,94.04,94.21,94.38,94.5,94.6,94.74,94.92,95.14,95.37,95.35,95.37,95.4,95.44,95.5
20110808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.31,81.7,82.2,82.7,83.22,83.73,84.24,84.77,85.26,85.74,86.21,86.6,86.96,87.29,87.63,87.97,88.21,88.44,88.68,88.92,89.14,89.36,89.52,89.66,89.84,90.06,90.32,90.59,90.62,90.7,90.8,90.9,91.01
20110809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.3,79.67,80.14,80.61,81.11,81.58,82.06,82.55,83.03,83.48,83.92,84.28,84.62,84.93,85.25,85.58,85.81,86.04,86.28,86.52,86.75,86.97,87.13,87.27,87.45,87.68,87.94,88.22,88.26,88.35,88.46,88.58,88.71
20110810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.89,83.25,83.71,84.14,84.58,84.99,85.4,85.82,86.22,86.59,86.95,87.24,87.51,87.75,88.01,88.28,88.46,88.64,88.83,89.02,89.2,89.37,89.48,89.57,89.7,89.88,90.09,90.32,90.31,90.35,90.41,90.47,90.54
20110811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.72,86.04,86.43,86.82,87.22,87.57,87.93,88.3,88.67,89.04,89.41,89.7,89.97,90.22,90.48,90.75,90.9,91.05,91.22,91.39,91.54,91.69,91.78,91.86,91.98,92.14,92.34,92.55,92.53,92.55,92.59,92.63,92.68
20110812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.38,85.69,86.05,86.44,86.84,87.22,87.6,88,88.4,88.78,89.17,89.47,89.72,89.96,90.21,90.46,90.59,90.72,90.86,91.01,91.14,91.26,91.33,91.39,91.47,91.61,91.78,91.96,91.93,91.94,91.96,91.99,92.03
20110815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.88,88.14,88.47,88.85,89.22,89.58,89.96,90.34,90.72,91.08,91.44,91.71,91.93,92.14,92.36,92.59,92.7,92.81,92.93,93.06,93.17,93.26,93.31,93.36,93.41,93.53,93.68,93.84,93.79,93.78,93.78,93.79,93.81
20110816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.65,86.85,87.18,87.56,87.92,88.28,88.66,89.04,89.44,89.81,90.17,90.44,90.66,90.87,91.1,91.34,91.46,91.58,91.7,91.84,91.95,92.04,92.09,92.15,92.2,92.32,92.47,92.63,92.59,92.58,92.58,92.59,92.61
20110817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.58,87.73,88.05,88.42,88.76,89.1,89.47,89.85,90.24,90.61,90.96,91.22,91.43,91.63,91.84,92.07,92.19,92.31,92.43,92.57,92.69,92.78,92.84,92.9,92.95,93.07,93.22,93.38,93.34,93.32,93.31,93.32,93.34
20110818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.38,82.51,82.83,83.19,83.54,83.91,84.31,84.71,85.12,85.52,85.9,86.18,86.4,86.6,86.82,87.06,87.2,87.34,87.49,87.66,87.8,87.91,88,88.08,88.16,88.31,88.49,88.68,88.65,88.64,88.65,88.67,88.7
20110819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.26,82.41,82.77,83.17,83.58,84.01,84.47,84.93,85.39,85.84,86.26,86.57,86.82,87.05,87.29,87.54,87.72,87.89,88.09,88.3,88.48,88.63,88.75,88.86,88.96,89.14,89.34,89.56,89.55,89.55,89.57,89.61,89.66
20110822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.12,84.42,84.69,85.03,85.42,85.84,86.27,86.71,87.15,87.57,87.96,88.23,88.45,88.64,88.85,89.07,89.23,89.38,89.56,89.75,89.91,90.04,90.13,90.21,90.28,90.43,90.6,90.79,90.76,90.74,90.74,90.76,90.79
20110823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.44,85.74,86.11,86.51,86.94,87.37,87.81,88.25,88.67,89.06,89.33,89.55,89.74,89.95,90.17,90.32,90.46,90.62,90.8,90.94,91.06,91.14,91.2,91.25,91.39,91.55,91.72,91.68,91.65,91.64,91.65,91.67
20110824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.16,85.53,85.94,86.37,86.82,87.27,87.73,88.18,88.62,89.03,89.34,89.59,89.81,90.05,90.3,90.48,90.64,90.82,91.02,91.18,91.32,91.42,91.5,91.57,91.73,91.91,92.1,92.09,92.09,92.11,92.15,92.2
20110825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.3,85.64,86.02,86.44,86.88,87.33,87.79,88.25,88.7,89.12,89.44,89.71,89.96,90.22,90.49,90.66,90.81,90.98,91.18,91.33,91.47,91.58,91.66,91.73,91.89,92.07,92.27,92.27,92.28,92.31,92.35,92.4
20110826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.37,85.7,86.06,86.45,86.86,87.28,87.71,88.14,88.56,88.97,89.29,89.55,89.79,90.03,90.27,90.42,90.57,90.74,90.94,91.09,91.23,91.34,91.42,91.49,91.65,91.83,92.03,92.03,92.04,92.07,92.1,92.15
20110829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.27,87.57,87.87,88.21,88.57,88.93,89.32,89.71,90.08,90.43,90.68,90.9,91.1,91.3,91.51,91.62,91.73,91.87,92.04,92.14,92.23,92.3,92.34,92.36,92.48,92.61,92.77,92.72,92.68,92.66,92.64,92.64
20110830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.9,89.19,89.5,89.81,90.14,90.47,90.81,91.16,91.5,91.83,92.09,92.28,92.46,92.64,92.83,92.92,93,93.1,93.24,93.31,93.37,93.4,93.4,93.38,93.46,93.55,93.67,93.63,93.6,93.59,93.57,93.57
20110831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.81,89.16,89.57,89.88,90.13,90.35,90.57,90.78,91,91.21,91.37,91.49,91.62,91.77,91.93,91.98,92.01,92.07,92.16,92.16,92.17,92.16,92.12,92.07,92.13,92.2,92.3,92.27,92.24,92.23,92.21,92.21
20110901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.93,89.24,89.62,89.94,90.22,90.48,90.71,90.92,91.13,91.34,91.5,91.63,91.77,91.93,92.1,92.13,92.15,92.19,92.25,92.24,92.24,92.21,92.15,92.08,92.12,92.17,92.26,92.22,92.18,92.17,92.15,92.15
20110902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.45,86.74,87.13,87.46,87.76,88.03,88.28,88.52,88.76,88.99,89.18,89.34,89.52,89.71,89.91,89.97,90.03,90.1,90.19,90.21,90.23,90.23,90.2,90.16,90.23,90.31,90.43,90.41,90.39,90.4,90.4,90.42
20110906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.02,86.31,86.7,87.05,87.37,87.65,87.91,88.15,88.39,88.63,88.83,89.01,89.21,89.41,89.62,89.71,89.8,89.9,90.01,90.06,90.11,90.13,90.13,90.11,90.2,90.31,90.45,90.42,90.39,90.39,90.38,90.39
20110907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.34,89.55,89.86,90.14,90.39,90.62,90.83,91.02,91.2,91.39,91.54,91.67,91.82,91.97,92.13,92.18,92.24,92.29,92.35,92.34,92.33,92.3,92.25,92.18,92.22,92.28,92.38,92.32,92.26,92.23,92.2,92.19
20110908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.05,89.23,89.49,89.7,89.92,90.13,90.32,90.51,90.69,90.88,91.03,91.16,91.31,91.46,91.62,91.65,91.69,91.72,91.76,91.75,91.74,91.7,91.65,91.59,91.63,91.68,91.77,91.71,91.65,91.62,91.59,91.58
20110909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.24,87.41,87.68,87.93,88.18,88.43,88.67,88.92,89.17,89.4,89.58,89.75,89.94,90.13,90.33,90.4,90.47,90.54,90.62,90.65,90.67,90.67,90.66,90.63,90.7,90.78,90.9,90.87,90.84,90.84,90.84,90.86
20110912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.19,88.31,88.46,88.64,88.82,89.01,89.21,89.4,89.58,89.76,89.9,90.03,90.18,90.33,90.5,90.56,90.61,90.67,90.74,90.76,90.77,90.77,90.76,90.73,90.79,90.86,90.97,90.93,90.9,90.9,90.9,90.92
20110913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.21,90.28,90.39,90.52,90.66,90.8,90.94,91.09,91.24,91.4,91.51,91.63,91.76,91.91,92.08,92.12,92.15,92.19,92.24,92.24,92.23,92.21,92.19,92.14,92.18,92.23,92.31,92.24,92.18,92.15,92.12,92.11
20110914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.91,89.01,89.16,89.36,89.55,89.73,89.92,90.13,90.36,90.58,90.75,90.93,91.11,91.3,91.51,91.58,91.64,91.71,91.79,91.82,91.84,91.85,91.86,91.84,91.91,91.99,92.1,92.04,91.99,91.97,91.95,91.95
20110915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.4,89.59,89.81,90.03,90.24,90.44,90.65,90.87,91.1,91.33,91.51,91.69,91.86,92.04,92.24,92.31,92.37,92.42,92.49,92.51,92.51,92.51,92.5,92.47,92.54,92.61,92.71,92.65,92.6,92.58,92.56,92.55
20110916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.96,88.18,88.44,88.73,89,89.27,89.53,89.79,90.06,90.32,90.52,90.71,90.9,91.1,91.32,91.42,91.51,91.59,91.69,91.73,91.75,91.77,91.78,91.77,91.87,91.97,92.09,92.04,92,91.99,91.99,92
20110919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.7,85.81,86.03,86.27,86.51,86.76,87.02,87.28,87.55,87.82,88.03,88.23,88.43,88.63,88.85,88.97,89.08,89.19,89.31,89.38,89.42,89.48,89.53,89.55,89.68,89.82,89.97,89.93,89.91,89.92,89.93,89.96
20110920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.89,86.92,87.17,87.43,87.68,87.94,88.22,88.51,88.81,89.09,89.31,89.52,89.73,89.94,90.17,90.29,90.39,90.49,90.59,90.64,90.67,90.73,90.77,90.78,90.9,91.02,91.16,91.11,91.08,91.07,91.07,91.08
